code,term
10065611000001109,Prozit 20mg/5ml oral solution (Pinewood Healthcare) (AMP)
101711000001102,Surmontil 50mg capsules (Sanofi) (AMP)
10294911000001105,Sertraline 100mg tablets (Relonchem Ltd) (AMP)
10295311000001108,Sertraline 50mg tablets (Relonchem Ltd) (AMP)
10296111000001100,Sertraline 100mg tablets (Focus Pharmaceuticals Ltd) (AMP)
10296311000001103,Sertraline 50mg tablets (Focus Pharmaceuticals Ltd) (AMP)
10301811000001107,Mirtazapine 45mg tablets (Focus Pharmaceuticals Ltd) (AMP)
10302011000001109,Mirtazapine 30mg tablets (Focus Pharmaceuticals Ltd) (AMP)
10302211000001104,Mirtazapine 15mg tablets (Focus Pharmaceuticals Ltd) (AMP)
10307911000001105,Fluoxetine 20mg/5ml oral solution (Focus Pharmaceuticals Ltd) (AMP)
10349811000001104,Trimipramine 50mg capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
10350011000001100,Trimipramine 10mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
10350211000001105,Trimipramine 25mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
10364011000001102,Cipralex 10mg/ml oral drops (Lundbeck Ltd) (AMP)
10364811000001108,Escitalopram 10mg/ml oral drops sugar free (VMP)
10394011000001100,Citalopram 10mg tablets (Arrow Generics Ltd) (AMP)
10394411000001109,Citalopram 20mg tablets (Arrow Generics Ltd) (AMP)
10394811000001106,Citalopram 40mg tablets (Arrow Generics Ltd) (AMP)
10395011000001101,Mirtazapine 15mg tablets (Arrow Generics Ltd) (AMP)
10395211000001106,Mirtazapine 30mg tablets (Arrow Generics Ltd) (AMP)
10395611000001108,Mirtazapine 45mg tablets (Arrow Generics Ltd) (AMP)
10408211000001105,Fluoxetine 20mg capsules (Arrow Generics Ltd) (AMP)
10408611000001107,Fluvoxamine 50mg tablets (Arrow Generics Ltd) (AMP)
10408911000001101,Fluvoxamine 100mg tablets (Arrow Generics Ltd) (AMP)
10437511000001104,Sertraline 50mg tablets (Arrow Generics Ltd) (AMP)
10438111000001109,Sertraline 100mg tablets (Arrow Generics Ltd) (AMP)
10440611000001103,Mirtazapine 30mg tablets (Niche Generics Ltd) (AMP)
10442311000001107,Sertraline 50mg tablets (Niche Generics Ltd) (AMP)
10442611000001102,Sertraline 100mg tablets (Niche Generics Ltd) (AMP)
10443011000001100,Citalopram 10mg tablets (Niche Generics Ltd) (AMP)
10443511000001108,Citalopram 20mg tablets (Niche Generics Ltd) (AMP)
10444011000001103,Citalopram 40mg tablets (Niche Generics Ltd) (AMP)
10444811000001109,Fluoxetine 20mg capsules (Niche Generics Ltd) (AMP)
10482711000001100,Zispin SolTab 15mg orodispersible tablets (Waymade Healthcare Plc) (AMP)
10505911000001102,Cipralex 10mg tablets (Waymade Healthcare Plc) (AMP)
10508411000001100,Citalopram 20mg tablets (Waymade Healthcare Plc) (AMP)
10520011000001101,Cymbalta 30mg gastro-resistant capsules (Waymade Healthcare Plc) (AMP)
10521911000001109,Fluanxol 500microgram tablets (Dowelhurst Ltd) (AMP)
10528711000001102,Prothiaden 25mg capsules (Waymade Healthcare Plc) (AMP)
105411000001106,Amitriptyline 10mg tablets (IVAX Pharmaceuticals UK Ltd) (AMP)
10541511000001100,Heminevrin 192mg capsules (Waymade Healthcare Plc) (AMP)
10541811000001102,Moclobemide 150mg tablets (Waymade Healthcare Plc) (AMP)
10545811000001104,Loprazolam 1mg tablets (Waymade Healthcare Plc) (AMP)
10567211000001102,Sertraline 50mg tablets (Sun Pharma UK Ltd) (AMP)
10567411000001103,Sertraline 100mg tablets (Sun Pharma UK Ltd) (AMP)
10767811000001100,Lustral 50mg tablets (Waymade Healthcare Plc) (AMP)
10769811000001108,Venlafaxine 75mg tablets (Waymade Healthcare Plc) (AMP)
10786711000001107,Cymbalta 60mg gastro-resistant capsules (Waymade Healthcare Plc) (AMP)
10786911000001109,Duloxetine 20mg gastro-resistant capsules (Waymade Healthcare Plc) (AMP)
10787111000001109,Duloxetine 40mg gastro-resistant capsules (Waymade Healthcare Plc) (AMP)
10850111000001102,Cipramil 40mg tablets (Waymade Healthcare Plc) (AMP)
10920611000001104,Lustral 100mg tablets (Waymade Healthcare Plc) (AMP)
10968811000001105,Mirtazapine 15mg orodispersible tablets (Teva UK Ltd) (AMP)
10969211000001104,Mirtazapine 30mg orodispersible tablets (Teva UK Ltd) (AMP)
10969511000001101,Mirtazapine 45mg orodispersible tablets (Teva UK Ltd) (AMP)
10983511000001101,Zispin SolTab 30mg orodispersible tablets (Waymade Healthcare Plc) (AMP)
10983711000001106,Zispin SolTab 45mg orodispersible tablets (Waymade Healthcare Plc) (AMP)
11011511000001104,Sertraline 100mg tablets (Dr Reddy's Laboratories (UK) Ltd) (AMP)
11011711000001109,Sertraline 50mg tablets (Dr Reddy's Laboratories (UK) Ltd) (AMP)
11018011000001101,Fluoxetine 20mg capsules (Dr Reddy's Laboratories (UK) Ltd) (AMP)
11044311000001104,Sinepin 25mg capsules (Marlborough Pharmaceuticals Ltd) (AMP)
11044611000001109,Sinepin 50mg capsules (Marlborough Pharmaceuticals Ltd) (AMP)
111111000001101,Amitriptyline 25mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
11176611000001109,Amitriptyline 25mg tablets (Wockhardt UK Ltd) (AMP)
11176811000001108,Amitriptyline 50mg tablets (Wockhardt UK Ltd) (AMP)
11255511000001102,Mirtazapine 15mg orodispersible tablets (A A H Pharmaceuticals Ltd) (AMP)
11255711000001107,Mirtazapine 30mg orodispersible tablets (A A H Pharmaceuticals Ltd) (AMP)
11255911000001109,Mirtazapine 45mg orodispersible tablets (A A H Pharmaceuticals Ltd) (AMP)
