code,term
10134111000001104,Mebeverine 50mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (AMP)
10389711000001101,Mebeverine 135mg tablets (Arrow Generics Ltd) (AMP)
10495211000001101,Buscopan 10mg tablets (Waymade Healthcare Plc) (AMP)
11420511000001105,Magnesium sulfate mixture (Special Order) (AMP)
11483611000001106,Mebeverine 50mg/5ml oral suspension sugar free (Special Order) (AMP)
11757911000001109,Travel Calm 300microgram tablets (The Boots Company Plc) (AMP)
12040811000001104,Atropine 100micrograms/5ml oral solution (Special Order) (AMP)
12041211000001106,Atropine 150micrograms/5ml oral solution (Special Order) (AMP)
12041611000001108,Atropine 200micrograms/5ml oral solution (Special Order) (AMP)
12042211000001104,Atropine 50micrograms/5ml oral solution (Special Order) (AMP)
12042811000001103,Atropine 5mg/5ml oral solution (Special Order) (AMP)
12043411000001109,Atropine 600micrograms/5ml oral solution (Special Order) (AMP)
12067711000001100,Atropine 850micrograms/5ml oral solution (Special Order) (AMP)
12079511000001109,Atropine 100micrograms/5ml oral solution (VMP)
12079611000001108,Atropine 150micrograms/5ml oral solution (VMP)
12079711000001104,Atropine 200micrograms/5ml oral solution (VMP)
12080011000001101,Atropine 50micrograms/5ml oral solution (VMP)
12080111000001100,Atropine 5mg/5ml oral solution (VMP)
12080211000001106,Atropine 600micrograms/5ml oral solution (VMP)
12080311000001103,Atropine 850micrograms/5ml oral solution (VMP)
12582511000001107,Hyoscine butylbromide 100mg/5ml oral solution (Special Order) (AMP)
12582811000001105,Hyoscine butylbromide 1mg/5ml oral solution (Special Order) (AMP)
12583111000001109,Hyoscine butylbromide 20mg/5ml oral solution (Special Order) (AMP)
12583411000001104,Hyoscine butylbromide 400micrograms/5ml oral solution (Special Order) (AMP)
12583711000001105,Hyoscine butylbromide 500micrograms/5ml oral solution (Special Order) (AMP)
12584011000001105,Hyoscine butylbromide 5mg/5ml oral solution (Special Order) (AMP)
12584911000001109,Hyoscine hydrobromide 100micrograms/5ml oral solution (Special Order) (AMP)
12585611000001102,Hyoscine hydrobromide 125micrograms/5ml oral solution (Special Order) (AMP)
12586211000001105,Hyoscine hydrobromide 250micrograms/5ml oral solution (Special Order) (AMP)
12587011000001102,Hyoscine hydrobromide 25micrograms/5ml oral solution (Special Order) (AMP)
12587611000001109,Hyoscine hydrobromide 3mg/5ml oral solution (Special Order) (AMP)
12588211000001106,Hyoscine hydrobromide 400micrograms/5ml oral solution (Special Order) (AMP)
12636111000001104,Hyoscine butylbromide 100mg/5ml oral solution (VMP)
12636211000001105,Hyoscine butylbromide 1mg/5ml oral solution (VMP)
12636311000001102,Hyoscine butylbromide 20mg/5ml oral solution (VMP)
12636411000001109,Hyoscine butylbromide 400micrograms/5ml oral solution (VMP)
12636511000001108,Hyoscine butylbromide 500micrograms/5ml oral solution (VMP)
12636611000001107,Hyoscine butylbromide 5mg/5ml oral solution (VMP)
12636711000001103,Hyoscine hydrobromide 100micrograms/5ml oral solution (VMP)
12636811000001106,Hyoscine hydrobromide 125micrograms/5ml oral solution (VMP)
12636911000001101,Hyoscine hydrobromide 250micrograms/5ml oral solution (VMP)
